name,pageid,ns,title,contentmodel,pagelanguage,pagelanguagehtmlcode,pagelanguagedir,touched,lastrevid,length,talkid,fullurl,editurl,canonicalurl,watchers,missing,redirect,new,revision_id,article_quality,url,country,Geography,Population
Ruhi Khalidi,24105433.0,0.0,Ruhi Khalidi,wikitext,en,en,ltr,2024-10-09T18:36:11Z,1250320337,7192.0,24106050.0,https://en.wikipedia.org/wiki/Ruhi_Khalidi,https://en.wikipedia.org/w/index.php?title=Ruhi_Khalidi&action=edit,https://en.wikipedia.org/wiki/Ruhi_Khalidi,,,,,1250320337,C,https://en.wikipedia.org/wiki/Ruhi_Khalidi,Palestinian Territory,Palestinian Territory,5.5
Rui Cristina,75987131.0,0.0,Rui Cristina,wikitext,en,en,ltr,2024-10-05T14:43:48Z,1225503141,4019.0,75996496.0,https://en.wikipedia.org/wiki/Rui_Cristina,https://en.wikipedia.org/w/index.php?title=Rui_Cristina&action=edit,https://en.wikipedia.org/wiki/Rui_Cristina,,,,,1225503141,Stub,https://en.wikipedia.org/wiki/Rui_Cristina,Portugal,Portugal,10.5
Rui Moreira,60312566.0,0.0,Rui Moreira,wikitext,en,en,ltr,2024-10-09T16:38:09Z,1249176751,7909.0,60312569.0,https://en.wikipedia.org/wiki/Rui_Moreira,https://en.wikipedia.org/w/index.php?title=Rui_Moreira&action=edit,https://en.wikipedia.org/wiki/Rui_Moreira,,,,,1249176751,Start,https://en.wikipedia.org/wiki/Rui_Moreira,Portugal,Portugal,10.5
Rukayya Dawayya,70394773.0,0.0,Rukayya Dawayya,wikitext,en,en,ltr,2024-09-27T02:35:02Z,1246220020,4173.0,70420178.0,https://en.wikipedia.org/wiki/Rukayya_Dawayya,https://en.wikipedia.org/w/index.php?title=Rukayya_Dawayya&action=edit,https://en.wikipedia.org/wiki/Rukayya_Dawayya,,,,,1246220020,Start,https://en.wikipedia.org/wiki/Rukayya_Dawayya,Nigeria,Nigeria,223.8
Rukchanok Srinork,76477675.0,0.0,Rukchanok Srinork,wikitext,en,en,ltr,2024-10-11T00:30:57Z,1239869578,4488.0,76494479.0,https://en.wikipedia.org/wiki/Rukchanok_Srinork,https://en.wikipedia.org/w/index.php?title=Rukchanok_Srinork&action=edit,https://en.wikipedia.org/wiki/Rukchanok_Srinork,,,,,1239869578,Start,https://en.wikipedia.org/wiki/Rukchanok_Srinork,Thailand,Thailand,66.0
Ruslan Khasbulatov,26546.0,0.0,Ruslan Khasbulatov,wikitext,en,en,ltr,2024-10-11T00:15:59Z,1246697244,12352.0,6573219.0,https://en.wikipedia.org/wiki/Ruslan_Khasbulatov,https://en.wikipedia.org/w/index.php?title=Ruslan_Khasbulatov&action=edit,https://en.wikipedia.org/wiki/Ruslan_Khasbulatov,,,,,1246697244,C,https://en.wikipedia.org/wiki/Ruslan_Khasbulatov,Russia,Russia,146.9
Ruslan Magomedov (economist),75853930.0,0.0,Ruslan Magomedov (economist),wikitext,en,en,ltr,2024-10-05T14:43:46Z,1214631880,12499.0,75903323.0,https://en.wikipedia.org/wiki/Ruslan_Magomedov_(economist),https://en.wikipedia.org/w/index.php?title=Ruslan_Magomedov_(economist)&action=edit,https://en.wikipedia.org/wiki/Ruslan_Magomedov_(economist),,,,,1214631880,B,https://en.wikipedia.org/wiki/Ruslan_Magomedov_(economist),Ukraine,Ukraine,36.7
Ruslan Muharam,72346433.0,0.0,Ruslan Muharam,wikitext,en,en,ltr,2024-10-11T15:58:44Z,1246980841,7684.0,72347323.0,https://en.wikipedia.org/wiki/Ruslan_Muharam,https://en.wikipedia.org/w/index.php?title=Ruslan_Muharam&action=edit,https://en.wikipedia.org/wiki/Ruslan_Muharam,,,,,1246980841,Start,https://en.wikipedia.org/wiki/Ruslan_Muharam,Malaysia,Malaysia,33.4
Rusmir Mahmutćehajić,51209363.0,0.0,Rusmir Mahmutćehajić,wikitext,en,en,ltr,2024-09-27T02:02:12Z,1227279651,5929.0,51681656.0,https://en.wikipedia.org/wiki/Rusmir_Mahmut%C4%87ehaji%C4%87,https://en.wikipedia.org/w/index.php?title=Rusmir_Mahmut%C4%87ehaji%C4%87&action=edit,https://en.wikipedia.org/wiki/Rusmir_Mahmut%C4%87ehaji%C4%87,,,,,1227279651,Start,https://en.wikipedia.org/wiki/Rusmir_Mahmutćehajić,Bosnia Herzegovina,Bosnia Herzegovina,3.4
Russell Dlamini,75344300.0,0.0,Russell Dlamini,wikitext,en,en,ltr,2024-10-08T00:33:44Z,1246199578,3445.0,75344318.0,https://en.wikipedia.org/wiki/Russell_Dlamini,https://en.wikipedia.org/w/index.php?title=Russell_Dlamini&action=edit,https://en.wikipedia.org/wiki/Russell_Dlamini,,,,,1246199578,Start,https://en.wikipedia.org/wiki/Russell_Dlamini,South Africa,South Africa,60.7
Rustam Effendi,36012566.0,0.0,Rustam Effendi,wikitext,en,en,ltr,2024-10-11T00:25:00Z,1221012165,7069.0,36016848.0,https://en.wikipedia.org/wiki/Rustam_Effendi,https://en.wikipedia.org/w/index.php?title=Rustam_Effendi&action=edit,https://en.wikipedia.org/wiki/Rustam_Effendi,,,,,1221012165,C,https://en.wikipedia.org/wiki/Rustam_Effendi,Indonesia,Indonesia,278.7
Rustam Effendy Nainggolan,38297027.0,0.0,Rustam Effendy Nainggolan,wikitext,en,en,ltr,2024-10-05T14:34:23Z,1136442271,3507.0,38297728.0,https://en.wikipedia.org/wiki/Rustam_Effendy_Nainggolan,https://en.wikipedia.org/w/index.php?title=Rustam_Effendy_Nainggolan&action=edit,https://en.wikipedia.org/wiki/Rustam_Effendy_Nainggolan,,,,,1136442271,Start,https://en.wikipedia.org/wiki/Rustam_Effendy_Nainggolan,Indonesia,Indonesia,278.7
Rustam Haidar,49178880.0,0.0,Rustam Haidar,wikitext,en,en,ltr,2024-10-11T00:27:15Z,1248753664,19069.0,49178907.0,https://en.wikipedia.org/wiki/Rustam_Haidar,https://en.wikipedia.org/w/index.php?title=Rustam_Haidar&action=edit,https://en.wikipedia.org/wiki/Rustam_Haidar,,,,,1248753664,GA,https://en.wikipedia.org/wiki/Rustam_Haidar,Iraq,Iraq,45.5
Rustam Inoyatov,40692675.0,0.0,Rustam Inoyatov,wikitext,en,en,ltr,2024-10-11T00:25:57Z,1247702441,6498.0,40700871.0,https://en.wikipedia.org/wiki/Rustam_Inoyatov,https://en.wikipedia.org/w/index.php?title=Rustam_Inoyatov&action=edit,https://en.wikipedia.org/wiki/Rustam_Inoyatov,,,,,1247702441,Start,https://en.wikipedia.org/wiki/Rustam_Inoyatov,Uzbekistan,Uzbekistan,36.4
Rustam Jamali,23893510.0,0.0,Rustam Jamali,wikitext,en,en,ltr,2024-10-02T08:51:11Z,1248938217,2374.0,24495133.0,https://en.wikipedia.org/wiki/Rustam_Jamali,https://en.wikipedia.org/w/index.php?title=Rustam_Jamali&action=edit,https://en.wikipedia.org/wiki/Rustam_Jamali,,,,,1248938217,Stub,https://en.wikipedia.org/wiki/Rustam_Jamali,Pakistan,Pakistan,240.5
Ruth Chinamano,23041166.0,0.0,Ruth Chinamano,wikitext,en,en,ltr,2024-09-27T00:54:52Z,1233377754,2312.0,28220469.0,https://en.wikipedia.org/wiki/Ruth_Chinamano,https://en.wikipedia.org/w/index.php?title=Ruth_Chinamano&action=edit,https://en.wikipedia.org/wiki/Ruth_Chinamano,,,,,1233377754,Start,https://en.wikipedia.org/wiki/Ruth_Chinamano,Zimbabwe,Zimbabwe,16.7
Ruth Hiyob Mollel,71039456.0,0.0,Ruth Hiyob Mollel,wikitext,en,en,ltr,2024-10-05T14:42:56Z,1158305325,4432.0,71039497.0,https://en.wikipedia.org/wiki/Ruth_Hiyob_Mollel,https://en.wikipedia.org/w/index.php?title=Ruth_Hiyob_Mollel&action=edit,https://en.wikipedia.org/wiki/Ruth_Hiyob_Mollel,,,,,1158305325,Start,https://en.wikipedia.org/wiki/Ruth_Hiyob_Mollel,Tanzania,Tanzania,67.4
Ruth Molly Lematia,70433312.0,0.0,Ruth Molly Lematia,wikitext,en,en,ltr,2024-10-09T13:23:02Z,1235476792,5264.0,70472618.0,https://en.wikipedia.org/wiki/Ruth_Molly_Lematia,https://en.wikipedia.org/w/index.php?title=Ruth_Molly_Lematia&action=edit,https://en.wikipedia.org/wiki/Ruth_Molly_Lematia,,,,,1235476792,Start,https://en.wikipedia.org/wiki/Ruth_Molly_Lematia,Uganda,Uganda,48.6
Ruth Oniang'o,63029026.0,0.0,Ruth Oniang'o,wikitext,en,en,ltr,2024-10-06T09:19:51Z,1234809644,12933.0,63029155.0,https://en.wikipedia.org/wiki/Ruth_Oniang%27o,https://en.wikipedia.org/w/index.php?title=Ruth_Oniang%27o&action=edit,https://en.wikipedia.org/wiki/Ruth_Oniang%27o,,,,,1234809644,GA,https://en.wikipedia.org/wiki/Ruth_Oniang'o,Kenya,Kenya,55.1
Ruth Weckenmann,76431481.0,0.0,Ruth Weckenmann,wikitext,en,en,ltr,2024-10-11T15:51:10Z,1243240587,4939.0,76432038.0,https://en.wikipedia.org/wiki/Ruth_Weckenmann,https://en.wikipedia.org/w/index.php?title=Ruth_Weckenmann&action=edit,https://en.wikipedia.org/wiki/Ruth_Weckenmann,,,,,1243240587,Start,https://en.wikipedia.org/wiki/Ruth_Weckenmann,Germany,Germany,84.9
Ruweida Obo,73107524.0,0.0,Ruweida Obo,wikitext,en,en,ltr,2024-09-27T02:38:54Z,1147726394,1649.0,73203006.0,https://en.wikipedia.org/wiki/Ruweida_Obo,https://en.wikipedia.org/w/index.php?title=Ruweida_Obo&action=edit,https://en.wikipedia.org/wiki/Ruweida_Obo,,,,,1147726394,Stub,https://en.wikipedia.org/wiki/Ruweida_Obo,Kenya,Kenya,55.1
Ryamizard Ryacudu,45646706.0,0.0,Ryamizard Ryacudu,wikitext,en,en,ltr,2024-10-07T20:47:42Z,1244189678,3857.0,45646938.0,https://en.wikipedia.org/wiki/Ryamizard_Ryacudu,https://en.wikipedia.org/w/index.php?title=Ryamizard_Ryacudu&action=edit,https://en.wikipedia.org/wiki/Ryamizard_Ryacudu,,,,,1244189678,Stub,https://en.wikipedia.org/wiki/Ryamizard_Ryacudu,Indonesia,Indonesia,278.7
Ryan Straughn,70366109.0,0.0,Ryan Straughn,wikitext,en,en,ltr,2024-09-27T02:35:00Z,1232133512,1159.0,70366174.0,https://en.wikipedia.org/wiki/Ryan_Straughn,https://en.wikipedia.org/w/index.php?title=Ryan_Straughn&action=edit,https://en.wikipedia.org/wiki/Ryan_Straughn,,,,,1232133512,Stub,https://en.wikipedia.org/wiki/Ryan_Straughn,Barbados,Barbados,0.3
Réka Szemerkényi,47913269.0,0.0,Réka Szemerkényi,wikitext,en,en,ltr,2024-09-27T01:56:59Z,1121161249,2014.0,47935257.0,https://en.wikipedia.org/wiki/R%C3%A9ka_Szemerk%C3%A9nyi,https://en.wikipedia.org/w/index.php?title=R%C3%A9ka_Szemerk%C3%A9nyi&action=edit,https://en.wikipedia.org/wiki/R%C3%A9ka_Szemerk%C3%A9nyi,,,,,1121161249,Stub,https://en.wikipedia.org/wiki/Réka_Szemerkényi,Hungary,Hungary,9.6
Révérien Ndikuriyo,71468757.0,0.0,Révérien Ndikuriyo,wikitext,en,en,ltr,2024-10-11T16:51:37Z,1231164333,7576.0,71566496.0,https://en.wikipedia.org/wiki/R%C3%A9v%C3%A9rien_Ndikuriyo,https://en.wikipedia.org/w/index.php?title=R%C3%A9v%C3%A9rien_Ndikuriyo&action=edit,https://en.wikipedia.org/wiki/R%C3%A9v%C3%A9rien_Ndikuriyo,,,,,1231164333,Start,https://en.wikipedia.org/wiki/Révérien_Ndikuriyo,Burundi,Burundi,13.2
Rómulo Roux,60554261.0,0.0,Rómulo Roux,wikitext,en,en,ltr,2024-10-05T14:40:05Z,1225824631,3160.0,60603301.0,https://en.wikipedia.org/wiki/R%C3%B3mulo_Roux,https://en.wikipedia.org/w/index.php?title=R%C3%B3mulo_Roux&action=edit,https://en.wikipedia.org/wiki/R%C3%B3mulo_Roux,,,,,1225824631,Stub,https://en.wikipedia.org/wiki/Rómulo_Roux,Panama,Panama,4.5
Rómulo Sebastián Naón,30408343.0,0.0,Rómulo Sebastián Naón,wikitext,en,en,ltr,2024-10-05T14:32:27Z,1193099129,4920.0,42365419.0,https://en.wikipedia.org/wiki/R%C3%B3mulo_Sebasti%C3%A1n_Na%C3%B3n,https://en.wikipedia.org/w/index.php?title=R%C3%B3mulo_Sebasti%C3%A1n_Na%C3%B3n&action=edit,https://en.wikipedia.org/wiki/R%C3%B3mulo_Sebasti%C3%A1n_Na%C3%B3n,,,,,1193099129,Start,https://en.wikipedia.org/wiki/Rómulo_Sebastián_Naón,Argentina,Argentina,46.3
S. K. E. Udeh-Okoye,63871524.0,0.0,S. K. E. Udeh-Okoye,wikitext,en,en,ltr,2024-09-28T23:12:23Z,1136131935,4897.0,63872702.0,https://en.wikipedia.org/wiki/S._K._E._Udeh-Okoye,https://en.wikipedia.org/w/index.php?title=S._K._E._Udeh-Okoye&action=edit,https://en.wikipedia.org/wiki/S._K._E._Udeh-Okoye,,,,,1136131935,Start,https://en.wikipedia.org/wiki/S._K._E._Udeh-Okoye,Nigeria,Nigeria,223.8
S. Kabo,51739998.0,0.0,S. Kabo,wikitext,en,en,ltr,2024-10-05T14:37:47Z,1162201378,1300.0,51811346.0,https://en.wikipedia.org/wiki/S._Kabo,https://en.wikipedia.org/w/index.php?title=S._Kabo&action=edit,https://en.wikipedia.org/wiki/S._Kabo,,,,,1162201378,Stub,https://en.wikipedia.org/wiki/S._Kabo,Indonesia,Indonesia,278.7
S. Murugesan (DMK politician),70677768.0,0.0,S. Murugesan (DMK politician),wikitext,en,en,ltr,2024-09-27T02:35:26Z,1230954821,2019.0,70701150.0,https://en.wikipedia.org/wiki/S._Murugesan_(DMK_politician),https://en.wikipedia.org/w/index.php?title=S._Murugesan_(DMK_politician)&action=edit,https://en.wikipedia.org/wiki/S._Murugesan_(DMK_politician),,,,,1230954821,Stub,https://en.wikipedia.org/wiki/S._Murugesan_(DMK_politician),India,India,1428.6
S. N. W. Hulugalle,41610139.0,0.0,S. N. W. Hulugalle,wikitext,en,en,ltr,2024-10-11T16:51:31Z,1165316163,1920.0,41635746.0,https://en.wikipedia.org/wiki/S._N._W._Hulugalle,https://en.wikipedia.org/w/index.php?title=S._N._W._Hulugalle&action=edit,https://en.wikipedia.org/wiki/S._N._W._Hulugalle,,,,,1165316163,Stub,https://en.wikipedia.org/wiki/S._N._W._Hulugalle,Sri Lanka,Sri Lanka,22.7
S. Palani Nadar,68084606.0,0.0,S. Palani Nadar,wikitext,en,en,ltr,2024-09-27T02:31:40Z,1230949238,1773.0,68183267.0,https://en.wikipedia.org/wiki/S._Palani_Nadar,https://en.wikipedia.org/w/index.php?title=S._Palani_Nadar&action=edit,https://en.wikipedia.org/wiki/S._Palani_Nadar,,,,,1230949238,Stub,https://en.wikipedia.org/wiki/S._Palani_Nadar,India,India,1428.6
S.G. Ikoku,58321198.0,0.0,S.G. Ikoku,wikitext,en,en,ltr,2024-09-27T02:15:25Z,1140523065,6785.0,63312963.0,https://en.wikipedia.org/wiki/S.G._Ikoku,https://en.wikipedia.org/w/index.php?title=S.G._Ikoku&action=edit,https://en.wikipedia.org/wiki/S.G._Ikoku,,,,,1140523065,C,https://en.wikipedia.org/wiki/S.G._Ikoku,Nigeria,Nigeria,223.8
SM Nuruzzaman,64433699.0,0.0,SM Nuruzzaman,wikitext,en,en,ltr,2024-09-27T02:25:42Z,1246459927,1891.0,64433706.0,https://en.wikipedia.org/wiki/SM_Nuruzzaman,https://en.wikipedia.org/w/index.php?title=SM_Nuruzzaman&action=edit,https://en.wikipedia.org/wiki/SM_Nuruzzaman,,,,,1246459927,Stub,https://en.wikipedia.org/wiki/SM_Nuruzzaman,Bangladesh,Bangladesh,173.5
Sa'adatu Kolo,73152490.0,0.0,Sa'adatu Kolo,wikitext,en,en,ltr,2024-10-11T16:42:15Z,1152460082,4872.0,73212729.0,https://en.wikipedia.org/wiki/Sa%27adatu_Kolo,https://en.wikipedia.org/w/index.php?title=Sa%27adatu_Kolo&action=edit,https://en.wikipedia.org/wiki/Sa%27adatu_Kolo,,,,,1152460082,Start,https://en.wikipedia.org/wiki/Sa'adatu_Kolo,Niger,Niger,27.2
Sa'dulla Begaliyev,69554768.0,0.0,Sa'dulla Begaliyev,wikitext,en,en,ltr,2024-09-29T22:28:04Z,1247704310,2236.0,69554771.0,https://en.wikipedia.org/wiki/Sa%27dulla_Begaliyev,https://en.wikipedia.org/w/index.php?title=Sa%27dulla_Begaliyev&action=edit,https://en.wikipedia.org/wiki/Sa%27dulla_Begaliyev,,,,,1247704310,Stub,https://en.wikipedia.org/wiki/Sa'dulla_Begaliyev,Uzbekistan,Uzbekistan,36.4
Saad Bin Tefla,28723924.0,0.0,Saad Bin Tefla,wikitext,en,en,ltr,2024-09-29T23:33:30Z,1248516489,1658.0,28723955.0,https://en.wikipedia.org/wiki/Saad_Bin_Tefla,https://en.wikipedia.org/w/index.php?title=Saad_Bin_Tefla&action=edit,https://en.wikipedia.org/wiki/Saad_Bin_Tefla,,,,,1248516489,Stub,https://en.wikipedia.org/wiki/Saad_Bin_Tefla,Kuwait,Kuwait,4.4
Saadallah Howayek,9123391.0,0.0,Saadallah Howayek,wikitext,en,en,ltr,2024-10-11T00:20:03Z,1178977346,3666.0,15517428.0,https://en.wikipedia.org/wiki/Saadallah_Howayek,https://en.wikipedia.org/w/index.php?title=Saadallah_Howayek&action=edit,https://en.wikipedia.org/wiki/Saadallah_Howayek,,,,,1178977346,Start,https://en.wikipedia.org/wiki/Saadallah_Howayek,Lebanon,Lebanon,5.4
Saadie Goukouni Weddeye,49341893.0,0.0,Saadie Goukouni Weddeye,wikitext,en,en,ltr,2024-10-09T11:46:15Z,1235451008,3655.0,49341904.0,https://en.wikipedia.org/wiki/Saadie_Goukouni_Weddeye,https://en.wikipedia.org/w/index.php?title=Saadie_Goukouni_Weddeye&action=edit,https://en.wikipedia.org/wiki/Saadie_Goukouni_Weddeye,,,,,1235451008,Start,https://en.wikipedia.org/wiki/Saadie_Goukouni_Weddeye,Chad,Chad,18.3
Saadoun Ghaidan,66529919.0,0.0,Saadoun Ghaidan,wikitext,en,en,ltr,2024-08-29T03:47:30Z,1151589987,3209.0,66529929.0,https://en.wikipedia.org/wiki/Saadoun_Ghaidan,https://en.wikipedia.org/w/index.php?title=Saadoun_Ghaidan&action=edit,https://en.wikipedia.org/wiki/Saadoun_Ghaidan,,,,,1151589987,Start,https://en.wikipedia.org/wiki/Saadoun_Ghaidan,Iraq,Iraq,45.5
Saaïd Amzazi,64666043.0,0.0,Saaïd Amzazi,wikitext,en,en,ltr,2024-10-11T00:29:29Z,1249054415,4207.0,64750769.0,https://en.wikipedia.org/wiki/Saa%C3%AFd_Amzazi,https://en.wikipedia.org/w/index.php?title=Saa%C3%AFd_Amzazi&action=edit,https://en.wikipedia.org/wiki/Saa%C3%AFd_Amzazi,,,,,1249054415,Stub,https://en.wikipedia.org/wiki/Saaïd_Amzazi,Morocco,Morocco,37.0
Saber Sangar,51559994.0,0.0,Saber Sangar,wikitext,en,en,ltr,2024-09-21T14:23:15Z,1227951669,1676.0,51595428.0,https://en.wikipedia.org/wiki/Saber_Sangar,https://en.wikipedia.org/w/index.php?title=Saber_Sangar&action=edit,https://en.wikipedia.org/wiki/Saber_Sangar,,,,,1227951669,Stub,https://en.wikipedia.org/wiki/Saber_Sangar,Afghanistan,Afghanistan,42.4
Sabina Ćudić,50616168.0,0.0,Sabina Ćudić,wikitext,en,en,ltr,2024-10-05T14:37:28Z,1248877827,5135.0,50625044.0,https://en.wikipedia.org/wiki/Sabina_%C4%86udi%C4%87,https://en.wikipedia.org/w/index.php?title=Sabina_%C4%86udi%C4%87&action=edit,https://en.wikipedia.org/wiki/Sabina_%C4%86udi%C4%87,,,,,1248877827,Start,https://en.wikipedia.org/wiki/Sabina_Ćudić,Bosnia Herzegovina,Bosnia Herzegovina,3.4
Sabit Lulo,28362818.0,0.0,Sabit Lulo,wikitext,en,en,ltr,2024-10-11T23:08:34Z,1180950488,1206.0,28362829.0,https://en.wikipedia.org/wiki/Sabit_Lulo,https://en.wikipedia.org/w/index.php?title=Sabit_Lulo&action=edit,https://en.wikipedia.org/wiki/Sabit_Lulo,,,,,1180950488,Stub,https://en.wikipedia.org/wiki/Sabit_Lulo,Albania,Albania,2.7
Sabri Godo,30559670.0,0.0,Sabri Godo,wikitext,en,en,ltr,2024-10-05T14:32:29Z,1230739582,10609.0,30559676.0,https://en.wikipedia.org/wiki/Sabri_Godo,https://en.wikipedia.org/w/index.php?title=Sabri_Godo&action=edit,https://en.wikipedia.org/wiki/Sabri_Godo,,,,,1230739582,C,https://en.wikipedia.org/wiki/Sabri_Godo,Albania,Albania,2.7
Sadak Omar Hassan,75744899.0,0.0,Sadak Omar Hassan,wikitext,en,en,ltr,2024-09-27T02:42:58Z,1218256927,5289.0,75749713.0,https://en.wikipedia.org/wiki/Sadak_Omar_Hassan,https://en.wikipedia.org/w/index.php?title=Sadak_Omar_Hassan&action=edit,https://en.wikipedia.org/wiki/Sadak_Omar_Hassan,,,,,1218256927,Start,https://en.wikipedia.org/wiki/Sadak_Omar_Hassan,Somalia,Somalia,18.1
Sadig Rahimov,52592948.0,0.0,Sadig Rahimov,wikitext,en,en,ltr,2024-10-11T00:27:39Z,1245157534,10563.0,52592951.0,https://en.wikipedia.org/wiki/Sadig_Rahimov,https://en.wikipedia.org/w/index.php?title=Sadig_Rahimov&action=edit,https://en.wikipedia.org/wiki/Sadig_Rahimov,,,,,1245157534,C,https://en.wikipedia.org/wiki/Sadig_Rahimov,Azerbaijan,Azerbaijan,10.2
Sadok Ghileb,38946258.0,0.0,Sadok Ghileb,wikitext,en,en,ltr,2024-09-27T01:37:21Z,1188912669,2278.0,43632163.0,https://en.wikipedia.org/wiki/Sadok_Ghileb,https://en.wikipedia.org/w/index.php?title=Sadok_Ghileb&action=edit,https://en.wikipedia.org/wiki/Sadok_Ghileb,,,,,1188912669,Stub,https://en.wikipedia.org/wiki/Sadok_Ghileb,Tunisia,Tunisia,11.9
Sadou Soloké,56715285.0,0.0,Sadou Soloké,wikitext,en,en,ltr,2024-09-27T02:12:14Z,1172866016,2043.0,56774063.0,https://en.wikipedia.org/wiki/Sadou_Solok%C3%A9,https://en.wikipedia.org/w/index.php?title=Sadou_Solok%C3%A9&action=edit,https://en.wikipedia.org/wiki/Sadou_Solok%C3%A9,,,,,1172866016,Stub,https://en.wikipedia.org/wiki/Sadou_Soloké,Niger,Niger,27.2
Sadyk Sher-Niyaz,44358777.0,0.0,Sadyk Sher-Niyaz,wikitext,en,en,ltr,2024-10-11T00:26:39Z,1246169984,9612.0,45635261.0,https://en.wikipedia.org/wiki/Sadyk_Sher-Niyaz,https://en.wikipedia.org/w/index.php?title=Sadyk_Sher-Niyaz&action=edit,https://en.wikipedia.org/wiki/Sadyk_Sher-Niyaz,,,,,1246169984,C,https://en.wikipedia.org/wiki/Sadyk_Sher-Niyaz,Kyrgyzstan,Kyrgyzstan,6.8
Saed Kubenea,57639649.0,0.0,Saed Kubenea,wikitext,en,en,ltr,2024-10-11T20:58:27Z,1145252802,1954.0,57639663.0,https://en.wikipedia.org/wiki/Saed_Kubenea,https://en.wikipedia.org/w/index.php?title=Saed_Kubenea&action=edit,https://en.wikipedia.org/wiki/Saed_Kubenea,,,,,1145252802,Stub,https://en.wikipedia.org/wiki/Saed_Kubenea,Tanzania,Tanzania,67.4
Saeed Madibo,4859670.0,0.0,Saeed Madibo,wikitext,en,en,ltr,2024-09-28T23:09:48Z,1235398863,1076.0,10356732.0,https://en.wikipedia.org/wiki/Saeed_Madibo,https://en.wikipedia.org/w/index.php?title=Saeed_Madibo&action=edit,https://en.wikipedia.org/wiki/Saeed_Madibo,,,,,1235398863,Stub,https://en.wikipedia.org/wiki/Saeed_Madibo,Sudan,Sudan,48.1
Saeed bin Hamoud bin Saeed al Maawali,74930160.0,0.0,Saeed bin Hamoud bin Saeed al Maawali,wikitext,en,en,ltr,2024-09-27T02:41:59Z,1241250370,2894.0,74941576.0,https://en.wikipedia.org/wiki/Saeed_bin_Hamoud_bin_Saeed_al_Maawali,https://en.wikipedia.org/w/index.php?title=Saeed_bin_Hamoud_bin_Saeed_al_Maawali&action=edit,https://en.wikipedia.org/wiki/Saeed_bin_Hamoud_bin_Saeed_al_Maawali,,,,,1241250370,Start,https://en.wikipedia.org/wiki/Saeed_bin_Hamoud_bin_Saeed_al_Maawali,Oman,Oman,5.0
Saeed bin Maktoum bin Hasher Al Maktoum,11567541.0,0.0,Saeed bin Maktoum bin Hasher Al Maktoum,wikitext,en,en,ltr,2024-10-11T00:20:30Z,1235793193,15485.0,13190107.0,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum,https://en.wikipedia.org/w/index.php?title=Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum&action=edit,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum,,,,,1235793193,GA,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum,United Arab Emirates,United Arab Emirates,9.5
Saeed bin Zayed Al Nahyan,25805656.0,0.0,Saeed bin Zayed Al Nahyan,wikitext,en,en,ltr,2024-10-11T00:23:14Z,1177986909,4690.0,25805766.0,https://en.wikipedia.org/wiki/Saeed_bin_Zayed_Al_Nahyan,https://en.wikipedia.org/w/index.php?title=Saeed_bin_Zayed_Al_Nahyan&action=edit,https://en.wikipedia.org/wiki/Saeed_bin_Zayed_Al_Nahyan,,,,,1177986909,Start,https://en.wikipedia.org/wiki/Saeed_bin_Zayed_Al_Nahyan,United Arab Emirates,United Arab Emirates,9.5
Safdar Rahmat Abadi,41047594.0,0.0,Safdar Rahmat Abadi,wikitext,en,en,ltr,2024-10-11T23:24:06Z,1220293743,2814.0,41047691.0,https://en.wikipedia.org/wiki/Safdar_Rahmat_Abadi,https://en.wikipedia.org/w/index.php?title=Safdar_Rahmat_Abadi&action=edit,https://en.wikipedia.org/wiki/Safdar_Rahmat_Abadi,,,,,1220293743,Start,https://en.wikipedia.org/wiki/Safdar_Rahmat_Abadi,Iran,Iran,89.2
Safet Butka,28634810.0,0.0,Safet Butka,wikitext,en,en,ltr,2024-10-05T14:32:06Z,1189442848,9518.0,28634870.0,https://en.wikipedia.org/wiki/Safet_Butka,https://en.wikipedia.org/w/index.php?title=Safet_Butka&action=edit,https://en.wikipedia.org/wiki/Safet_Butka,,,,,1189442848,C,https://en.wikipedia.org/wiki/Safet_Butka,Albania,Albania,2.7
Saftar Jafarov,68359822.0,0.0,Saftar Jafarov,wikitext,en,en,ltr,2024-10-11T00:29:57Z,1222623261,5831.0,68360354.0,https://en.wikipedia.org/wiki/Saftar_Jafarov,https://en.wikipedia.org/w/index.php?title=Saftar_Jafarov&action=edit,https://en.wikipedia.org/wiki/Saftar_Jafarov,,,,,1222623261,Start,https://en.wikipedia.org/wiki/Saftar_Jafarov,Azerbaijan,Azerbaijan,10.2
Sagheer Ahmad,66231338.0,0.0,Sagheer Ahmad,wikitext,en,en,ltr,2024-09-27T12:02:56Z,1248056932,3100.0,66231577.0,https://en.wikipedia.org/wiki/Sagheer_Ahmad,https://en.wikipedia.org/w/index.php?title=Sagheer_Ahmad&action=edit,https://en.wikipedia.org/wiki/Sagheer_Ahmad,,,,,1248056932,Start,https://en.wikipedia.org/wiki/Sagheer_Ahmad,Pakistan,Pakistan,240.5
